aircraft,latitude,longitude,geoAltitude,PitchAngle,DirectionAngle
1,30.3912,83.95067,8724.9,30,25
1,30.4168,84.03938,10477.5,30,26
1,30.4424,84.12809,8587.74,30,27
1,30.468,84.2168,10866.12,30,28
1,30.4936,84.30551,8724.9,30,29
1,30.5192,84.39422,10477.5,30,30
1,30.5448,84.48293,8587.74,30,31
1,30.5704,84.57164,10866.12,30,32
1,30.596,84.66035,8724.9,30,33
1,30.6216,84.74906,10477.5,30,34
1,30.6472,84.83777,8587.74,30,35
1,30.6728,84.92648,10866.12,30,36
1,30.6984,85.01519,8724.9,30,37
1,30.724,85.1039,10477.5,30,38
1,30.7496,85.19261,8587.74,30,39
1,30.7752,85.28132,10866.12,30,40
1,30.8008,85.37003,8724.9,30,10
1,30.8264,85.45874,10477.5,30,11
1,30.852,85.54745,8587.74,30,12
1,30.8776,85.63616,10866.12,30,13
1,30.9032,85.72487,10866.12,30,10
1,30.9288,85.81358,8724.9,30,11
1,30.9544,85.90229,10477.5,30,12
1,30.98,85.991,8587.74,30,13
1,31.0056,86.07971,10866.12,30,14
1,31.0312,86.16842,8724.9,30,15
1,31.0568,86.25713,10477.5,30,16
1,31.0824,86.34584,8587.74,30,17
1,31.108,86.43455,10866.12,30,18
1,31.1336,86.52326,8724.9,30,19
1,31.1592,86.61197,10477.5,30,20
1,31.1848,86.70068,8587.74,30,21
1,31.2104,86.78939,10866.12,30,22
1,31.236,86.8781,8724.9,30,23
1,31.2616,86.96681,10477.5,30,24
1,31.2872,87.05552,8587.74,30,25
1,31.3128,87.14423,10866.12,30,26
1,31.3384,87.23294,8724.9,30,27
1,31.364,87.32165,10477.5,30,28
1,31.3896,87.41036,8587.74,30,29
1,31.4152,87.49907,10866.12,30,30
1,31.4408,87.58778,8724.9,30,31
1,31.4664,87.67649,10477.5,30,32
1,31.492,87.7652,8587.74,30,33
1,31.5176,87.85391,10866.12,30,34
1,31.5432,87.94262,8724.9,30,35
1,31.5688,88.03133,10477.5,30,36
1,31.5944,88.12004,8587.74,30,37
1,31.62,88.20875,10866.12,30,38
1,31.6456,88.29746,8724.9,30,39
1,31.6712,88.38617,10477.5,30,40
1,31.6968,88.47488,8587.74,30,10
1,31.7224,88.56359,10866.12,30,11
1,31.748,88.6523,8724.9,30,12
1,31.7736,88.74101,10477.5,30,13
1,31.7992,88.82972,8587.74,30,14
1,31.8248,88.91843,10866.12,30,15
1,31.8504,89.00714,8724.9,30,16
1,31.876,89.09585,10477.5,30,17
1,31.9016,89.18456,8587.74,30,18
1,31.9272,89.27327,10866.12,30,19
1,31.9528,89.36198,8724.9,30,20
1,31.9784,89.45069,10477.5,30,21
1,32.004,89.5394,8587.74,30,22
1,32.0296,89.62811,10866.12,30,23
1,32.0552,89.71682,8724.9,30,24
1,32.0808,89.80553,10477.5,30,25
1,32.1064,89.89424,8587.74,30,26
1,32.132,89.98295,10866.12,30,27
1,32.1576,90.07166,8724.9,30,28
1,32.1832,90.16037,10477.5,30,29
1,32.2088,90.24908,8587.74,30,30
1,32.2344,90.33779,10866.12,30,31
1,32.26,90.4265,8724.9,30,32
1,32.2856,90.51521,10477.5,30,33
1,32.3112,90.60392,8587.74,30,34
1,32.3368,90.69263,10866.12,30,35
1,32.3624,90.78134,8724.9,30,36
1,32.388,90.87005,10477.5,30,37
1,32.4136,90.95876,8587.74,30,38
1,32.4392,91.04747,10866.12,30,39
1,32.4648,91.13618,8724.9,30,40
1,32.4904,91.22489,10477.5,30,10
1,32.516,91.3136,8587.74,30,11
1,32.5416,91.40231,10866.12,30,12
1,32.5672,91.49102,8724.9,30,13
1,32.5928,91.57973,10477.5,30,14
1,32.6184,91.66844,8587.74,30,15
1,32.644,91.75715,10866.12,30,16
1,32.6696,91.84586,8724.9,30,17
1,32.6952,91.93457,10477.5,30,18
1,32.7208,92.02328,8587.74,30,19
1,32.7464,92.11199,10866.12,30,20
1,32.772,92.2007,8724.9,30,21
1,32.7976,92.28941,10477.5,30,22
1,32.8232,92.37812,8587.74,30,23
1,32.8488,92.46683,10866.12,30,24
1,32.8744,92.55554,8724.9,30,25
1,32.9,92.64425,10477.5,30,26
1,32.9256,92.73296,8587.74,30,27
1,32.9512,92.82167,10866.12,30,28
1,32.9768,92.91038,8724.9,30,29
1,33.0024,92.99909,10477.5,30,30
1,33.028,93.0878,8587.74,30,31
1,33.0536,93.17651,10866.12,30,32
1,33.0792,93.26522,8724.9,30,33
1,33.1048,93.35393,10477.5,30,34
1,33.1304,93.44264,8587.74,30,35
1,33.156,93.53135,10866.12,30,36
1,33.1816,93.62006,8724.9,30,37
1,33.2072,93.70877,10477.5,30,38
1,33.2328,93.79748,8587.74,30,39
1,33.2584,93.88619,10866.12,30,40
1,33.284,93.9749,8724.9,30,10
1,33.3096,94.06361,10477.5,30,11
1,33.3352,94.15232,8587.74,30,12
1,33.3608,94.24103,10866.12,30,13
1,33.3864,94.32974,10866.12,30,10
1,33.412,94.41845,8724.9,30,11
1,33.4376,94.50716,10477.5,30,12
1,33.4632,94.59587,8587.74,30,13
1,33.4888,94.68458,10866.12,30,14
1,33.5144,94.77329,8724.9,30,15
1,33.54,94.862,10477.5,30,16
1,33.5656,94.95071,8587.74,30,17
1,33.5912,95.03942,10866.12,30,18
1,33.6168,95.12813,8724.9,30,19
1,33.6424,95.21684,10477.5,30,20
1,33.668,95.30555,8587.74,30,21
1,33.6936,95.39426,10866.12,30,22
1,33.7192,95.48297,8724.9,30,23
1,33.7448,95.57168,10477.5,30,24
1,33.7704,95.66039,8587.74,30,25
1,33.796,95.7491,10866.12,30,26
1,33.8216,95.83781,8724.9,30,27
1,33.8472,95.92652,10477.5,30,28
1,33.8728,96.01523,8587.74,30,29
1,33.8984,96.10394,10866.12,30,30
1,33.924,96.19265,8724.9,30,31
1,33.9496,96.28136,10477.5,30,32
1,33.9752,96.37007,8587.74,30,33
1,34.0008,96.45878,10866.12,30,34
1,34.0264,96.54749,8724.9,30,35
1,34.052,96.6362,10477.5,30,36
1,34.0776,96.72491,8587.74,30,37
1,34.1032,96.81362,10866.12,30,38
1,34.1288,96.90233,8724.9,30,39
1,34.1544,96.99104,10477.5,30,40
1,34.18,97.07975,8587.74,30,10
1,34.2056,97.16846,10866.12,30,11
1,34.2312,97.25717,8724.9,30,12
1,34.2568,97.34588,10477.5,30,13
1,34.2824,97.43459,8587.74,30,14
1,34.308,97.5233,10866.12,30,15
1,34.3336,97.61201,8724.9,30,16
1,34.3592,97.70072,10477.5,30,17
1,34.3848,97.78943,8587.74,30,18
1,34.4104,97.87814,10866.12,30,19
1,34.436,97.96685,8724.9,30,20
1,34.4616,98.05556,10477.5,30,21
1,34.4872,98.14427,8587.74,30,22
1,34.5128,98.23298,10866.12,30,23
1,34.5384,98.32169,8724.9,30,24
1,34.564,98.4104,10477.5,30,25
1,34.5896,98.49911,8587.74,30,26
1,34.6152,98.58782,10866.12,30,27
1,34.6408,98.67653,8724.9,30,28
1,34.6664,98.76524,10477.5,30,29
1,34.692,98.85395,8587.74,30,30
1,34.7176,98.94266,10866.12,30,31
1,34.7432,99.03137,8724.9,30,32
1,34.7688,99.12008,10477.5,30,33
1,34.7944,99.20879,8587.74,30,34
1,34.82,99.2975,10866.12,30,35
1,34.8456,99.38621,8724.9,30,36
1,34.8712,99.47492,10477.5,30,37
1,34.8968,99.56363,8587.74,30,38
1,34.9224,99.65234,10866.12,30,39
1,34.948,99.74105,8724.9,30,40
1,34.9736,99.82976,10477.5,30,10
1,34.9992,99.91847,8587.74,30,11
1,35.0248,100.00718,10866.12,30,12
1,35.0504,100.09589,8724.9,30,13
1,35.076,100.1846,10477.5,30,14
1,35.1016,100.27331,8587.74,30,15
1,35.1272,100.36202,10866.12,30,16
1,35.1528,100.45073,8724.9,30,17
1,35.1784,100.53944,10477.5,30,18
1,35.204,100.62815,8587.74,30,19
1,35.2296,100.71686,10866.12,30,20
1,35.2552,100.80557,8724.9,30,21
1,35.2808,100.89428,10477.5,30,22
1,35.3064,100.98299,8587.74,30,23
1,35.332,101.0717,10866.12,30,24
1,35.3576,101.16041,8724.9,30,25
1,35.3832,101.24912,10477.5,30,26
1,35.4088,101.33783,8587.74,30,27
1,35.4344,101.42654,10866.12,30,28
1,35.46,101.51525,8724.9,30,29
1,35.4856,101.60396,10477.5,30,30
1,35.5112,101.69267,8587.74,30,31
1,35.5368,101.78138,10866.12,30,32
1,35.5624,101.87009,8724.9,30,33
1,35.588,101.9588,10477.5,30,34
1,35.6136,102.04751,8587.74,30,35
1,35.6392,102.13622,10866.12,30,36
1,35.6648,102.22493,8724.9,30,37
1,35.6904,102.31364,10477.5,30,38
1,35.716,102.40235,8587.74,30,39
1,35.7416,102.49106,10866.12,30,40
1,35.7672,102.57977,8724.9,30,10
1,35.7928,102.66848,10477.5,30,11
1,35.8184,102.75719,8587.74,30,12
1,35.844,102.8459,10866.12,30,13
1,35.8696,102.93461,10866.12,30,10
1,35.8952,103.02332,8724.9,30,11
1,35.9208,103.11203,10477.5,30,12
1,35.9464,103.20074,8587.74,30,13
1,35.972,103.28945,10866.12,30,14
1,35.9976,103.37816,8724.9,30,15
1,36.0232,103.46687,10477.5,30,16
1,36.0488,103.55558,8587.74,30,17
1,36.0744,103.64429,10866.12,30,18
1,36.1,103.733,8724.9,30,19
1,36.1256,103.82171,10477.5,30,20
1,36.1512,103.91042,8587.74,30,21
1,36.1768,103.99913,10866.12,30,22
1,36.2024,104.08784,8724.9,30,23
1,36.228,104.17655,10477.5,30,24
1,36.2536,104.26526,8587.74,30,25
1,36.2792,104.35397,10866.12,30,26
1,36.3048,104.44268,8724.9,30,27
1,36.3304,104.53139,10477.5,30,28
1,36.356,104.6201,8587.74,30,29
1,36.3816,104.70881,10866.12,30,30
1,36.4072,104.79752,8724.9,30,31
1,36.4328,104.88623,10477.5,30,32
1,36.4584,104.97494,8587.74,30,33
1,36.484,105.06365,10866.12,30,34
1,36.5096,105.15236,8724.9,30,35
1,36.5352,105.24107,10477.5,30,36
1,36.5608,105.32978,8587.74,30,37
1,36.5864,105.41849,10866.12,30,38
1,36.612,105.5072,8724.9,30,39
1,36.6376,105.59591,10477.5,30,40
1,36.6632,105.68462,8587.74,30,10
1,36.6888,105.77333,10866.12,30,11
1,36.7144,105.86204,8724.9,30,12
1,36.74,105.95075,10477.5,30,13
1,36.7656,106.03946,8587.74,30,14
1,36.7912,106.12817,10866.12,30,15
1,36.8168,106.21688,8724.9,30,16
1,36.8424,106.30559,10477.5,30,17
1,36.868,106.3943,8587.74,30,18
1,36.8936,106.48301,10866.12,30,19
1,36.9192,106.57172,8724.9,30,20
1,36.9448,106.66043,10477.5,30,21
1,36.9704,106.74914,8587.74,30,22
1,36.996,106.83785,10866.12,30,23
1,37.0216,106.92656,8724.9,30,24
1,37.0472,107.01527,10477.5,30,25
1,37.0728,107.10398,8587.74,30,26
1,37.0984,107.19269,10866.12,30,27
1,37.124,107.2814,8724.9,30,28
1,37.1496,107.37011,10477.5,30,29
1,37.1752,107.45882,8587.74,30,30
1,37.2008,107.54753,10866.12,30,31
1,37.2264,107.63624,8724.9,30,32
1,37.252,107.72495,10477.5,30,33
1,37.2776,107.81366,8587.74,30,34
1,37.3032,107.90237,10866.12,30,35
1,37.3288,107.99108,8724.9,30,36
1,37.3544,108.07979,10477.5,30,37
1,37.38,108.1685,8587.74,30,38
1,37.4056,108.25721,10866.12,30,39
1,37.4312,108.34592,8724.9,30,40
1,37.4568,108.43463,10477.5,30,10
1,37.4824,108.52334,8587.74,30,11
1,37.508,108.61205,10866.12,30,12
1,37.5336,108.70076,8724.9,30,13
1,37.5592,108.78947,10477.5,30,14
1,37.5848,108.87818,8587.74,30,15
1,37.6104,108.96689,10866.12,30,16
1,37.636,109.0556,8724.9,30,17
1,37.6616,109.14431,10477.5,30,18
1,37.6872,109.23302,8587.74,30,19
1,37.7128,109.32173,10866.12,30,20
1,37.7384,109.41044,8724.9,30,21
1,37.764,109.49915,10477.5,30,22
1,37.7896,109.58786,8587.74,30,23
1,37.8152,109.67657,10866.12,30,24
1,37.8408,109.76528,8724.9,30,25
1,37.8664,109.85399,10477.5,30,26
1,37.892,109.9427,8587.74,30,27
1,37.9176,110.03141,10866.12,30,28
1,37.9432,110.12012,8724.9,30,29
1,37.9688,110.20883,10477.5,30,30
1,37.9944,110.29754,8587.74,30,31
1,38.02,110.38625,10866.12,30,32
1,38.0456,110.47496,8724.9,30,33
1,38.0712,110.56367,10477.5,30,34
1,38.0968,110.65238,8587.74,30,35
1,38.1224,110.74109,10866.12,30,36
1,38.148,110.8298,8724.9,30,37
1,38.1736,110.91851,10477.5,30,38
1,38.1992,111.00722,8587.74,30,39
1,38.2248,111.09593,10866.12,30,40
1,38.2504,111.18464,8724.9,30,10
1,38.276,111.27335,10477.5,30,11
1,38.3016,111.36206,8587.74,30,12
1,38.3272,111.45077,10866.12,30,13
1,38.3528,111.53948,10866.12,30,16
1,38.3784,111.62819,8724.9,30,17
1,38.404,111.7169,10477.5,30,18
1,38.4296,111.80561,8587.74,30,19
1,38.4552,111.89432,10866.12,30,20
1,38.4808,111.98303,8724.9,30,21
1,38.5064,112.07174,10477.5,30,22
1,38.532,112.16045,8587.74,30,23
1,38.5576,112.24916,10866.12,30,24
1,38.5832,112.33787,8724.9,30,25
1,38.6088,112.42658,10477.5,30,26
1,38.6344,112.51529,8587.74,30,27
1,38.66,112.604,10866.12,30,28
1,38.6856,112.69271,8724.9,30,29
1,38.7112,112.78142,10477.5,30,30
1,38.7368,112.87013,8587.74,30,31
1,38.7624,112.95884,10866.12,30,32
1,38.788,113.04755,8724.9,30,33
1,38.8136,113.13626,10477.5,30,34
1,38.8392,113.22497,8587.74,30,35
1,38.8648,113.31368,10866.12,30,36
1,38.8904,113.40239,8724.9,30,37
1,38.916,113.4911,10477.5,30,38
1,38.9416,113.57981,8587.74,30,39
1,38.9672,113.66852,10866.12,30,40
1,38.9928,113.75723,8724.9,30,10
1,39.0184,113.84594,10477.5,30,11
1,39.044,113.93465,8587.74,30,12
1,39.0696,114.02336,10866.12,30,13
1,39.0952,114.11207,10866.12,30,16
1,39.1208,114.20078,8724.9,30,17
1,39.1464,114.28949,10477.5,30,18
1,39.172,114.3782,8587.74,30,19
1,39.1976,114.46691,10866.12,30,20
1,39.2232,114.55562,8724.9,30,21
1,39.2488,114.64433,10477.5,30,22
1,39.2744,114.73304,8587.74,30,23
1,39.3,114.82175,10866.12,30,24
1,39.3256,114.91046,8724.9,30,25
1,39.3512,114.99917,10477.5,30,26
1,39.3768,115.08788,8587.74,30,27
1,39.4024,115.17659,10866.12,30,28
1,39.428,115.2653,8724.9,30,29
1,39.4536,115.35401,10477.5,30,30
1,39.4792,115.44272,8587.74,30,31
1,39.5048,115.53143,10866.12,30,32
1,39.5304,115.62014,8724.9,30,33
1,39.556,115.70885,10477.5,30,34
1,39.5816,115.79756,8587.74,30,35
1,39.6072,115.88627,10866.12,30,36
1,39.6328,115.97498,8724.9,30,37
1,39.6584,116.06369,10477.5,30,38
1,39.684,116.1524,8587.74,30,39
1,39.7096,116.24111,10866.12,30,40
1,39.7352,116.32982,8724.9,30,10
1,39.7608,116.41853,10477.5,30,11
1,39.7864,116.50724,8587.74,30,12
1,39.812,116.59595,10866.12,30,13
1,39.8376,116.68466,8587.74,30,12
1,39.8632,116.77337,10866.12,30,13
1,39.8888,116.86208,10477.5,30,15
