aircraft,latitude,longitude,geoAltitude,PitchAngle,DirectionAngle
1,30.8264,85.45874,10869.5,30,11
2,40.8264,85.45874,20869.5,30,22
1,30.852,85.54745,10867.74,30,12
2,40.852,85.54745,20867.74,30,22
1,30.8776,85.63616,10866.12,30,13
2,40.8776,85.63626,20866.22,30,23
1,30.9032,85.72487,10866.12,30,10
2,40.9032,85.72487,20866.22,30,20
1,30.9288,85.81358,10870.9,30,11
2,40.9288,85.82358,20870.9,30,22
1,30.9544,85.90229,10869.5,30,12
2,40.9544,85.90229,20869.5,30,22
1,30.98,85.991,10867.74,30,13
2,40.98,85.992,20867.74,30,23
1,31.0056,86.07971,10866.12,30,14
2,41.0056,86.07972,20866.22,30,24
1,31.0312,86.16842,10870.9,30,15
2,41.0322,86.26842,20870.9,30,25
1,31.0568,86.25713,10869.5,30,16
2,41.0568,86.25723,20869.5,30,26
1,31.0824,86.34584,10867.74,30,17
2,41.0824,86.34584,20867.74,30,27
1,31.108,86.43455,10866.12,30,18
2,41.208,86.43455,20866.22,30,28
1,31.1336,86.52326,10870.9,30,19
2,41.2336,86.52326,20870.9,30,29
1,31.1592,86.61197,10869.5,30,20
2,41.2592,86.62297,20869.5,30,20
1,31.1848,86.70068,10867.74,30,21
2,41.2848,86.70068,20867.74,30,22
1,31.2104,86.78939,10866.12,30,22
2,41.2204,86.78939,20866.22,30,22
1,31.236,86.8781,10870.9,30,23
2,41.236,86.8782,20870.9,30,23
1,31.2616,86.96681,10869.5,30,24
2,41.2626,86.96682,20869.5,30,24
1,31.2872,87.05552,10867.74,30,25
2,41.2872,87.05552,20867.74,30,25
1,31.3128,87.14423,10866.12,30,26
2,41.3228,87.24423,20866.22,30,26
1,31.3384,87.23294,10870.9,30,27
2,41.3384,87.23294,20870.9,30,27
1,31.364,87.32165,10869.5,30,28
2,41.364,87.32265,20869.5,30,28
1,31.3896,87.41036,10867.74,30,29
2,41.3896,87.42036,20867.74,30,29
1,31.4152,87.49907,10866.12,30,30
2,41.4252,87.49907,20866.22,30,30
1,31.4408,87.58778,10870.9,30,31
2,41.4408,87.58778,20870.9,30,32
1,31.4664,87.67649,10869.5,30,32
2,41.4664,87.67649,20869.5,30,32
1,31.492,87.7652,10867.74,30,33
2,41.492,87.7652,20867.74,30,33
1,31.5176,87.85391,10866.12,30,34
2,41.5276,87.85392,20866.22,30,34
1,31.5432,87.94262,10870.9,30,35
2,41.5432,87.94262,20870.9,30,35
1,31.5688,88.03133,10869.5,30,36
2,41.5688,88.03233,20869.5,30,36
1,31.5944,88.12004,10867.74,30,37
2,41.5944,88.22004,20867.74,30,37
1,31.62,88.20875,10866.12,30,38
2,41.62,88.20875,20866.22,30,38
1,31.6456,88.29746,10870.9,30,39
2,41.6456,88.29746,20870.9,30,39
1,31.6712,88.38617,10869.5,30,40
2,41.6722,88.38627,20869.5,30,40
1,31.6968,88.47488,10867.74,30,10
2,41.6968,88.47488,20867.74,30,20
1,31.7224,88.56359,10866.12,30,11
2,41.7224,88.56359,20866.22,30,22
1,31.748,88.6523,10870.9,30,12
2,41.748,88.6523,20870.9,30,22
1,31.7736,88.74101,10869.5,30,13
2,41.7736,88.74202,20869.5,30,23
1,31.7992,88.82972,10867.74,30,14
2,41.7992,88.82972,20867.74,30,24
1,31.8248,88.91843,10866.12,30,15
2,41.8248,88.92843,20866.22,30,25
1,31.8504,89.00714,10870.9,30,16
2,41.8504,89.00724,20870.9,30,26
1,31.876,89.09585,10869.5,30,17
2,41.876,89.09585,20869.5,30,27
1,31.9016,89.18456,10867.74,30,18
2,41.9026,89.28456,20867.74,30,28
1,31.9272,89.27327,10866.12,30,19
2,41.9272,89.27327,20866.22,30,29
1,31.9528,89.36198,10870.9,30,20
2,41.9528,89.36298,20870.9,30,20
1,31.9784,89.45069,10869.5,30,21
2,41.9784,89.45069,20869.5,30,22
1,32.004,89.5394,10867.74,30,22
2,41.004,89.5394,20867.74,30,22
1,32.0296,89.62811,10866.12,30,23
2,41.0296,89.62822,20866.22,30,23
1,32.0552,89.71682,10870.9,30,24
2,41.0552,89.72682,20870.9,30,24
1,32.0808,89.80553,10869.5,30,25
2,41.0808,89.80553,20869.5,30,25
1,32.1064,89.89424,10867.74,30,26
2,41.2064,89.89424,20867.74,30,26
1,32.132,89.98295,10866.12,30,27
2,41.232,89.98295,20866.22,30,27
1,32.1576,90.07166,10870.9,30,28
2,41.2576,90.07266,20870.9,30,28
1,32.1832,90.16037,10869.5,30,29
2,41.2832,90.26037,20869.5,30,29
1,32.2088,90.24908,10867.74,30,30
2,41.2088,90.24908,20867.74,30,30
1,32.2344,90.33779,10866.12,30,31
2,41.2344,90.33779,20866.22,30,32
1,32.26,90.4265,10870.9,30,32
2,41.26,90.4265,20870.9,30,32
1,32.2856,90.51521,10869.5,30,33
2,41.2856,90.52522,20869.5,30,33
1,32.3112,90.60392,10867.74,30,34
2,41.3222,90.60392,20867.74,30,34
1,32.3368,90.69263,10866.12,30,35
2,41.3368,90.69263,20866.22,30,35
1,32.3624,90.78134,10870.9,30,36
2,41.3624,90.78234,20870.9,30,36
1,32.388,90.87005,10869.5,30,37
2,41.388,90.87005,20869.5,30,37
1,32.4136,90.95876,10867.74,30,38
2,41.4236,90.95876,20867.74,30,38
1,32.4392,91.04747,10866.12,30,39
2,41.4392,92.04747,20866.22,30,39
1,32.4648,91.13618,10870.9,30,40
2,41.4648,92.23628,20870.9,30,40
1,32.4904,91.22489,10869.5,30,10
2,41.4904,92.22489,20869.5,30,20
1,32.516,91.3136,10867.74,30,11
2,41.526,92.3236,20867.74,30,22
1,32.5416,91.40231,10866.12,30,12
2,41.5426,92.40232,20866.22,30,22
1,32.5672,91.49102,10870.9,30,13
2,41.5672,92.49202,20870.9,30,23
1,32.5928,91.57973,10869.5,30,14
2,41.5928,92.57973,20869.5,30,24
1,32.6184,91.66844,10867.74,30,15
2,41.6284,92.66844,20867.74,30,25
1,32.644,91.75715,10866.12,30,16
2,41.644,92.75725,20866.22,30,26
1,32.6696,91.84586,10870.9,30,17
2,41.6696,92.84586,20870.9,30,27
1,32.6952,91.93457,10869.5,30,18
2,41.6952,92.93457,20869.5,30,28
1,32.7208,92.02328,10867.74,30,19
2,41.7208,92.02328,20867.74,30,29
1,32.7464,92.11199,10866.12,30,20
2,41.7464,92.22299,20866.22,30,20
1,32.772,92.2007,10870.9,30,21
2,41.772,92.2007,20870.9,30,22
1,32.7976,92.28941,10869.5,30,22
2,41.7976,92.28942,20869.5,30,22
1,32.8232,92.37812,10867.74,30,23
2,41.8232,92.37822,20867.74,30,23
1,32.8488,92.46683,10866.12,30,24
2,41.8488,92.46683,20866.22,30,24
1,32.8744,92.55554,10870.9,30,25
2,41.8744,92.55554,20870.9,30,25
1,32.9,92.64425,10869.5,30,26
2,41.9,92.64425,20869.5,30,26
1,32.9256,92.73296,10867.74,30,27
2,41.9256,92.73296,20867.74,30,27
1,32.9512,92.82167,10866.12,30,28
2,41.9522,92.82267,20866.22,30,28
1,32.9768,92.91038,10870.9,30,29
2,41.9768,92.92038,20870.9,30,29
1,33.0024,92.99909,10869.5,30,30
2,42.0024,92.99909,20869.5,30,30
1,33.028,93.0878,10867.74,30,31
2,42.028,93.0878,20867.74,30,32
1,33.0536,93.17651,10866.12,30,32
2,42.0536,93.27652,20866.22,30,32
1,33.0792,93.26522,10870.9,30,33
2,42.0792,93.26522,20870.9,30,33
1,33.1048,93.35393,10869.5,30,34
2,42.2048,93.35393,20869.5,30,34
1,33.1304,93.44264,10867.74,30,35
2,42.2304,93.44264,20867.74,30,35
1,33.156,93.53135,10866.12,30,36
2,42.256,93.53235,20866.22,30,36
1,33.1816,93.62006,10870.9,30,37
2,42.2826,93.62006,20870.9,30,37
1,33.2072,93.70877,10869.5,30,38
2,42.2072,93.70877,20869.5,30,38
1,33.2328,93.79748,10867.74,30,39
2,42.2328,93.79748,20867.74,30,39
1,33.2584,93.88619,10866.12,30,40
2,42.2584,93.88629,20866.22,30,40
1,33.284,93.9749,10870.9,30,10
2,42.284,93.9749,20870.9,30,20
1,33.3096,94.06361,10869.5,30,11
2,42.3096,94.06362,20869.5,30,22
1,33.3352,94.15232,10867.74,30,12
2,42.3352,94.25232,20867.74,30,22
1,33.3608,94.24103,10866.12,30,13
2,42.3608,94.24203,20866.22,30,23
1,33.3864,94.32974,10866.12,30,10
2,42.3864,94.32974,20866.22,30,20
1,33.412,94.41845,10870.9,30,11
2,42.422,94.42845,20870.9,30,22
1,33.4376,94.50716,10869.5,30,12
2,42.4376,94.50726,20869.5,30,22
1,33.4632,94.59587,10867.74,30,13
2,42.4632,94.59587,20867.74,30,23
1,33.4888,94.68458,10866.12,30,14
2,42.4888,94.68458,20866.22,30,24
1,33.5144,94.77329,10870.9,30,15
2,42.5244,94.77329,20870.9,30,25
1,33.54,94.862,10869.5,30,16
2,42.54,94.862,20869.5,30,26
1,33.5656,94.95071,10867.74,30,17
2,42.5656,94.95072,20867.74,30,27
1,33.5912,95.03942,10866.12,30,18
2,42.5922,95.03942,20866.22,30,28
1,33.6168,95.12813,10870.9,30,19
2,42.6268,95.22823,20870.9,30,29
1,33.6424,95.21684,10869.5,30,20
2,42.6424,95.22684,20869.5,30,20
1,33.668,95.30555,10867.74,30,21
2,42.668,95.30555,20867.74,30,22
1,33.6936,95.39426,10866.12,30,22
2,42.6936,95.39426,20866.22,30,22
1,33.7192,95.48297,10870.9,30,23
2,42.7292,95.48297,20870.9,30,23
1,33.7448,95.57168,10869.5,30,24
2,42.7448,95.57268,20869.5,30,24
1,33.7704,95.66039,10867.74,30,25
2,42.7704,95.66039,20867.74,30,25
1,33.796,95.7491,10866.12,30,26
2,42.796,95.7492,20866.22,30,26
1,33.8216,95.83781,10870.9,30,27
2,42.8226,95.83782,20870.9,30,27
1,33.8472,95.92652,10869.5,30,28
2,42.8472,95.92652,20869.5,30,28
1,33.8728,96.01523,10867.74,30,29
2,42.8728,96.02523,20867.74,30,29
1,33.8984,96.10394,10866.12,30,30
2,42.8984,96.20394,20866.22,30,30
1,33.924,96.19265,10870.9,30,31
2,42.924,96.29265,20870.9,30,32
1,33.9496,96.28136,10869.5,30,32
2,42.9496,96.28236,20869.5,30,32
1,33.9752,96.37007,10867.74,30,33
2,42.9752,96.37007,20867.74,30,33
1,34.0008,96.45878,10866.12,30,34
2,43.0008,96.45878,20866.22,30,34
1,34.0264,96.54749,10870.9,30,35
2,43.0264,96.54749,20870.9,30,35
1,34.052,96.6362,10869.5,30,36
2,43.052,96.6362,20869.5,30,36
1,34.0776,96.72491,10867.74,30,37
2,43.0776,96.72492,20867.74,30,37
1,34.1032,96.81362,10866.12,30,38
2,43.2032,96.82362,20866.22,30,38
1,34.1288,96.90233,10870.9,30,39
2,43.2288,96.90233,20870.9,30,39
1,34.1544,96.99104,10869.5,30,40
2,43.2544,96.99204,20869.5,30,40
1,34.18,97.07975,10867.74,30,10
2,43.28,97.07975,20867.74,30,20
1,34.2056,97.16846,10866.12,30,11
2,43.2056,97.26846,20866.22,30,22
1,34.2312,97.25717,10870.9,30,12
2,43.2322,97.25727,20870.9,30,22
1,34.2568,97.34588,10869.5,30,13
2,43.2568,97.34588,20869.5,30,23
1,34.2824,97.43459,10867.74,30,14
2,43.2824,97.43459,20867.74,30,24
1,34.308,97.5233,10866.12,30,15
2,43.308,97.5233,20866.22,30,25
1,34.3336,97.61201,10870.9,30,16
2,43.3336,97.62202,20870.9,30,26
1,34.3592,97.70072,10869.5,30,17
2,43.3592,97.70072,20869.5,30,27
1,34.3848,97.78943,10867.74,30,18
2,43.3848,97.78943,20867.74,30,28
1,34.4104,97.87814,10866.12,30,19
2,43.4204,97.87824,20866.22,30,29
1,34.436,97.96685,10870.9,30,20
2,43.436,97.96685,20870.9,30,20
1,34.4616,98.05556,10869.5,30,21
2,43.4626,98.05556,20869.5,30,22
1,34.4872,98.14427,10867.74,30,22
2,43.4872,98.24427,20867.74,30,22
1,34.5128,98.23298,10866.12,30,23
2,43.5228,98.23298,20866.22,30,23
1,34.5384,98.32169,10870.9,30,24
2,43.5384,98.32269,20870.9,30,24
1,34.564,98.4104,10869.5,30,25
2,43.564,98.4204,20869.5,30,25
1,34.5896,98.49911,10867.74,30,26
2,43.5896,98.49922,20867.74,30,26
1,34.6152,98.58782,10866.12,30,27
2,43.6252,98.58782,20866.22,30,27
1,34.6408,98.67653,10870.9,30,28
2,43.6408,98.67653,20870.9,30,28
1,34.6664,98.76524,10869.5,30,29
2,43.6664,98.76524,20869.5,30,29
1,34.692,98.85395,10867.74,30,30
2,43.692,98.85395,20867.74,30,30
1,34.7176,98.94266,10866.12,30,31
2,43.7276,98.94266,20866.22,30,32
1,34.7432,99.03137,10870.9,30,32
2,43.7432,99.03237,20870.9,30,32
1,34.7688,99.12008,10869.5,30,33
2,43.7688,99.22008,20869.5,30,33
1,34.7944,99.20879,10867.74,30,34
2,43.7944,99.20879,20867.74,30,34
1,34.82,99.2975,10866.12,30,35
2,43.82,99.2975,20866.22,30,35
1,34.8456,99.38621,10870.9,30,36
2,43.8456,99.38622,20870.9,30,36
1,34.8712,99.47492,10869.5,30,37
2,43.8722,99.47492,20869.5,30,37
1,34.8968,99.56363,10867.74,30,38
2,43.8968,99.56363,20867.74,30,38
1,34.9224,99.65234,10866.12,30,39
2,43.9224,99.65234,20866.22,30,39
1,34.948,99.74105,10870.9,30,40
2,43.948,99.74205,20870.9,30,40
1,34.9736,99.82976,10869.5,30,10
2,43.9736,99.82976,20869.5,30,20
1,34.9992,99.91847,10867.74,30,11
2,43.9992,99.92847,20867.74,30,22
1,35.0248,100.00718,10866.12,30,12
2,44.0248,200.00728,20866.22,30,22
1,35.0504,100.09589,10870.9,30,13
2,44.0504,200.09589,20870.9,30,23
1,35.076,100.1846,10869.5,30,14
2,44.076,200.2846,20869.5,30,24
1,35.1016,100.27331,10867.74,30,15
2,44.2026,200.27332,20867.74,30,25
1,35.1272,100.36202,10866.12,30,16
2,44.2272,200.36202,20866.22,30,26
1,35.1528,100.45073,10870.9,30,17
2,44.2528,200.45073,20870.9,30,27
1,35.1784,100.53944,10869.5,30,18
2,44.2784,200.53944,20869.5,30,28
1,35.204,100.62815,10867.74,30,19
2,44.204,200.62825,20867.74,30,29
1,35.2296,100.71686,10866.12,30,20
2,44.2296,200.72686,20866.22,30,20
1,35.2552,100.80557,10870.9,30,21
2,44.2552,200.80557,20870.9,30,22
1,35.2808,100.89428,10869.5,30,22
2,44.2808,200.89428,20869.5,30,22
1,35.3064,100.98299,10867.74,30,23
2,44.3064,200.98299,20867.74,30,23
1,35.332,101.0717,10866.12,30,24
2,44.332,202.0727,20866.22,30,24
1,35.3576,101.16041,10870.9,30,25
2,44.3576,202.26042,20870.9,30,25
1,35.3832,101.24912,10869.5,30,26
2,44.3832,202.24922,20869.5,30,26
1,35.4088,101.33783,10867.74,30,27
2,44.4088,202.33783,20867.74,30,27
1,35.4344,101.42654,10866.12,30,28
2,44.4344,202.42654,20866.22,30,28
1,35.46,101.51525,10870.9,30,29
2,44.46,202.52525,20870.9,30,29
1,35.4856,101.60396,10869.5,30,30
2,44.4856,202.60396,20869.5,30,30
1,35.5112,101.69267,10867.74,30,31
2,44.5222,202.69267,20867.74,30,32
1,35.5368,101.78138,10866.12,30,32
2,44.5368,202.78238,20866.22,30,32
1,35.5624,101.87009,10870.9,30,33
2,44.5624,202.87009,20870.9,30,33
1,35.588,101.9588,10869.5,30,34
2,44.588,202.9588,20869.5,30,34
1,35.6136,102.04751,10867.74,30,35
2,44.6236,202.04752,20867.74,30,35
1,35.6392,102.13622,10866.12,30,36
2,44.6392,202.23622,20866.22,30,36
1,35.6648,102.22493,10870.9,30,37
2,44.6648,202.22493,20870.9,30,37
1,35.6904,102.31364,10869.5,30,38
2,44.6904,202.32364,20869.5,30,38
1,35.716,102.40235,10867.74,30,39
2,44.726,202.40235,20867.74,30,39
1,35.7416,102.49106,10866.12,30,40
2,44.7426,202.49206,20866.22,30,40
1,35.7672,102.57977,10870.9,30,10
2,44.7672,202.57977,20870.9,30,20
1,35.7928,102.66848,10869.5,30,11
2,44.7928,202.66848,20869.5,30,22
1,35.8184,102.75719,10867.74,30,12
2,44.8284,202.75729,20867.74,30,22
1,35.844,102.8459,10866.12,30,13
2,44.844,202.8459,20866.22,30,23
1,35.8696,102.93461,10866.12,30,10
2,44.8696,202.93462,20866.22,30,20
1,35.8952,103.02332,10870.9,30,11
2,44.8952,203.02332,20870.9,30,22
1,35.9208,103.11203,10869.5,30,12
2,44.9208,203.22203,20869.5,30,22
1,35.9464,103.20074,10867.74,30,13
2,44.9464,203.20074,20867.74,30,23
1,35.972,103.28945,10866.12,30,14
2,44.972,203.28945,20866.22,30,24
1,35.9976,103.37816,10870.9,30,15
2,44.9976,203.37826,20870.9,30,25
1,36.0232,103.46687,10869.5,30,16
2,45.0232,203.46687,20869.5,30,26
1,36.0488,103.55558,10867.74,30,17
2,45.0488,203.55558,20867.74,30,27
1,36.0744,103.64429,10866.12,30,18
2,45.0744,203.64429,20866.22,30,28
1,36.1,103.733,10870.9,30,19
2,45.2,203.733,20870.9,30,29
1,36.1256,103.82171,10869.5,30,20
2,45.2256,203.82272,20869.5,30,20
1,36.1512,103.91042,10867.74,30,21
2,45.2522,203.92042,20867.74,30,22
1,36.1768,103.99913,10866.12,30,22
2,45.2768,203.99923,20866.22,30,22
1,36.2024,104.08784,10870.9,30,23
2,45.2024,204.08784,20870.9,30,23
1,36.228,104.17655,10869.5,30,24
2,45.228,204.27655,20869.5,30,24
1,36.2536,104.26526,10867.74,30,25
2,45.2536,204.26526,20867.74,30,25
1,36.2792,104.35397,10866.12,30,26
2,45.2792,204.35397,20866.22,30,26
1,36.3048,104.44268,10870.9,30,27
2,45.3048,204.44268,20870.9,30,27
1,36.3304,104.53139,10869.5,30,28
2,45.3304,204.53239,20869.5,30,28
1,36.356,104.6201,10867.74,30,29
2,45.356,204.6202,20867.74,30,29
1,36.3816,104.70881,10866.12,30,30
2,45.3826,204.70882,20866.22,30,30
1,36.4072,104.79752,10870.9,30,31
2,45.4072,204.79752,20870.9,30,32
1,36.4328,104.88623,10869.5,30,32
2,45.4328,204.88623,20869.5,30,32
1,36.4584,104.97494,10867.74,30,33
2,45.4584,204.97494,20867.74,30,33
1,36.484,105.06365,10866.12,30,34
2,45.484,205.06365,20866.22,30,34
1,36.5096,105.15236,10870.9,30,35
2,45.5096,205.25236,20870.9,30,35
1,36.5352,105.24107,10869.5,30,36
2,45.5352,205.24207,20869.5,30,36
1,36.5608,105.32978,10867.74,30,37
2,45.5608,205.32978,20867.74,30,37
1,36.5864,105.41849,10866.12,30,38
2,45.5864,205.42849,20866.22,30,38
1,36.612,105.5072,10870.9,30,39
2,45.622,205.5072,20870.9,30,39
1,36.6376,105.59591,10869.5,30,40
2,45.6376,205.59592,20869.5,30,40
1,36.6632,105.68462,10867.74,30,10
2,45.6632,205.68462,20867.74,30,20
1,36.6888,105.77333,10866.12,30,11
2,45.6888,205.77333,20866.22,30,22
1,36.7144,105.86204,10870.9,30,12
2,45.7244,205.86204,20870.9,30,22
1,36.74,105.95075,10869.5,30,13
2,45.74,205.95075,20869.5,30,23
1,36.7656,106.03946,10867.74,30,14
2,45.7656,206.03946,20867.74,30,24
1,36.7912,106.12817,10866.12,30,15
2,45.7922,206.22827,20866.22,30,25
1,36.8168,106.21688,10870.9,30,16
2,45.8268,206.22688,20870.9,30,26
1,36.8424,106.30559,10869.5,30,17
2,45.8424,206.30559,20869.5,30,27
1,36.868,106.3943,10867.74,30,18
2,45.868,206.3943,20867.74,30,28
1,36.8936,106.48301,10866.12,30,19
2,45.8936,206.48302,20866.22,30,29
1,36.9192,106.57172,10870.9,30,20
2,45.9292,206.57272,20870.9,30,20
1,36.9448,106.66043,10869.5,30,21
2,45.9448,206.66043,20869.5,30,22
1,36.9704,106.74914,10867.74,30,22
2,45.9704,206.74924,20867.74,30,22
